Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
3977333714,5/3/2016,1710,,,,,,,,,,,,,,,
3977333714,5/4/2016,1628,,,,,,,,,,,,,,,
3977333714,5/5/2016,1618,,,,,,,,,,,,,,,
3977333714,5/6/2016,1590,,,,,,,,,,,,,,,
3977333714,5/7/2016,1574,,,,,,,,,,,,,,,
3977333714,5/8/2016,1633,,,,,,,,,,,,,,,
3977333714,5/9/2016,1667,,,,,,,,,,,,,,,
3977333714,5/10/2016,1630,,,,,,,,,,,,,,,
3977333714,5/11/2016,52,,,,,,,,,,,,,,,
4020332650,4/12/2016,3654,,,,,,,,,,,,,,,
4020332650,4/13/2016,1981,,,,,,,,,,,,,,,
4020332650,4/14/2016,2011,,,,,,,,,,,,,,,
4020332650,4/15/2016,2951,,,,,,,,,,,,,,,
4020332650,4/16/2016,3051,,,,,,,,,,,,,,,
4020332650,4/17/2016,1990,,,,,,,,,,,,,,,
4020332650,4/18/2016,1995,,,,,,,,,,,,,,,
4020332650,4/19/2016,1980,,,,,,,,,,,,,,,
4020332650,4/20/2016,1980,,,,,,,,,,,,,,,
4020332650,4/21/2016,1980,,,,,,,,,,,,,,,
4020332650,4/22/2016,1980,,,,,,,,,,,,,,,
4020332650,4/23/2016,1980,,,,,,,,,,,,,,,
4020332650,4/24/2016,1980,,,,,,,,,,,,,,,
4020332650,4/25/2016,1980,,,,,,,,,,,,,,,
4020332650,4/26/2016,1980,,,,,,,,,,,,,,,
4020332650,4/27/2016,1980,,,,,,,,,,,,,,,
4020332650,4/28/2016,1980,,,,,,,,,,,,,,,
4020332650,4/29/2016,1980,,,,,,,,,,,,,,,
4020332650,4/30/2016,1980,,,,,,,,,,,,,,,
4020332650,5/1/2016,1980,,,,,,,,,,,,,,,
4020332650,5/2/2016,2207,,,,,,,,,,,,,,,
4020332650,5/3/2016,2828,,,,,,,,,,,,,,,
4020332650,5/4/2016,3879,,,,,,,,,,,,,,,
4020332650,5/5/2016,3429,,,,,,,,,,,,,,,
4020332650,5/6/2016,2704,,,,,,,,,,,,,,,
4020332650,5/7/2016,2975,,,,,,,,,,,,,,,
4020332650,5/8/2016,3089,,,,,,,,,,,,,,,
4020332650,5/9/2016,2785,,,,,,,,,,,,,,,
4020332650,5/10/2016,2926,,,,,,,,,,,,,,,
4020332650,5/11/2016,2645,,,,,,,,,,,,,,,
4020332650,5/12/2016,1120,,,,,,,,,,,,,,,
4057192912,4/12/2016,2286,,,,,,,,,,,,,,,
4057192912,4/13/2016,2306,,,,,,,,,,,,,,,
4057192912,4/14/2016,1776,,,,,,,,,,,,,,,
4057192912,4/15/2016,1527,,,,,,,,,,,,,,,
4319703577,4/12/2016,2115,,,,,,,,,,,,,,,
4319703577,4/13/2016,2135,,,,,,,,,,,,,,,
4319703577,4/14/2016,2302,,,,,,,,,,,,,,,
4319703577,4/15/2016,1985,,,,,,,,,,,,,,,
4319703577,4/16/2016,1884,,,,,,,,,,,,,,,
4319703577,4/17/2016,1464,,,,,,,,,,,,,,,
4319703577,4/18/2016,1632,,,,,,,,,,,,,,,
4319703577,4/19/2016,2200,,,,,,,,,,,,,,,
4319703577,4/20/2016,2220,,,,,,,,,,,,,,,
4319703577,4/21/2016,1792,,,,,,,,,,,,,,,
4319703577,4/22/2016,1886,,,,,,,,,,,,,,,
4319703577,4/23/2016,1945,,,,,,,,,,,,,,,
4319703577,4/24/2016,1880,,,,,,,,,,,,,,,
4319703577,4/25/2016,2314,,,,,,,,,,,,,,,
4319703577,4/26/2016,2236,,,,,,,,,,,,,,,
4319703577,4/27/2016,2324,,,,,,,,,,,,,,,
4319703577,4/28/2016,2367,,,,,,,,,,,,,,,
4319703577,4/29/2016,2175,,,,,,,,,,,,,,,
4319703577,4/30/2016,2092,,,,,,,,,,,,,,,
4319703577,5/1/2016,1593,,,,,,,,,,,,,,,
4319703577,5/2/2016,2270,,,,,,,,,,,,,,,
4319703577,5/3/2016,2235,,,,,,,,,,,,,,,
4319703577,5/4/2016,2282,,,,,,,,,,,,,,,
4319703577,5/5/2016,2530,,,,,,,,,,,,,,,
4319703577,5/6/2016,2266,,,,,,,,,,,,,,,
4319703577,5/7/2016,2158,,,,,,,,,,,,,,,
4319703577,5/8/2016,1792,,,,,,,,,,,,,,,
4319703577,5/9/2016,2345,,,,,,,,,,,,,,,
4319703577,5/10/2016,2260,,,,,,,,,,,,,,,
4319703577,5/11/2016,2232,,,,,,,,,,,,,,,
4319703577,5/12/2016,257,,,,,,,,,,,,,,,
4388161847,4/12/2016,2955,,,,,,,,,,,,,,,
4388161847,4/13/2016,3092,,,,,,,,,,,,,,,
4388161847,4/14/2016,2998,,,,,,,,,,,,,,,
4388161847,4/15/2016,3066,,,,,,,,,,,,,,,
4388161847,4/16/2016,3073,,,,,,,,,,,,,,,
4388161847,4/17/2016,2572,,,,,,,,,,,,,,,
4388161847,4/18/2016,3274,,,,,,,,,,,,,,,
4388161847,4/19/2016,3015,,,,,,,,,,,,,,,
4388161847,4/20/2016,3083,,,,,,,,,,,,,,,
4388161847,4/21/2016,3069,,,,,,,,,,,,,,,
4388161847,4/22/2016,3544,,,,,,,,,,,,,,,
4388161847,4/23/2016,3306,,,,,,,,,,,,,,,
4388161847,4/24/2016,2885,,,,,,,,,,,,,,,
4388161847,4/25/2016,3288,,,,,,,,,,,,,,,
4388161847,4/26/2016,2929,,,,,,,,,,,,,,,
4388161847,4/27/2016,3074,,,,,,,,,,,,,,,
4388161847,4/28/2016,2969,,,,,,,,,,,,,,,
4388161847,4/29/2016,2979,,,,,,,,,,,,,,,
4388161847,4/30/2016,3283,,,,,,,,,,,,,,,
4388161847,5/1/2016,2926,,,,,,,,,,,,,,,
4388161847,5/2/2016,3147,,,,,,,,,,,,,,,
4388161847,5/3/2016,3290,,,,,,,,,,,,,,,
4388161847,5/4/2016,3162,,,,,,,,,,,,,,,
4388161847,5/5/2016,2899,,,,,,,,,,,,,,,
4388161847,5/6/2016,3425,,,,,,,,,,,,,,,
4388161847,5/7/2016,4022,,,,,,,,,,,,,,,
4388161847,5/8/2016,3934,,,,,,,,,,,,,,,
4388161847,5/9/2016,3013,,,,,,,,,,,,,,,
4388161847,5/10/2016,3061,,,,,,,,,,,,,,,
4388161847,5/11/2016,2954,,,,,,,,,,,,,,,
4388161847,5/12/2016,1623,,,,,,,,,,,,,,,
4445114986,4/12/2016,2113,,,,,,,,,,,,,,,
4445114986,4/13/2016,2095,,,,,,,,,,,,,,,
4445114986,4/14/2016,2194,,,,,,,,,,,,,,,
4445114986,4/15/2016,2496,,,,,,,,,,,,,,,
4445114986,4/16/2016,2180,,,,,,,,,,,,,,,
4445114986,4/17/2016,1933,,,,,,,,,,,,,,,
4445114986,4/18/2016,2248,,,,,,,,,,,,,,,
4445114986,4/19/2016,1954,,,,,,,,,,,,,,,
4445114986,4/20/2016,1974,,,,,,,,,,,,,,,
4445114986,4/21/2016,2150,,,,,,,,,,,,,,,
4445114986,4/22/2016,2432,,,,,,,,,,,,,,,
4445114986,4/23/2016,2149,,,,,,,,,,,,,,,
4445114986,4/24/2016,2247,,,,,,,,,,,,,,,
4445114986,4/25/2016,2070,,,,,,,,,,,,,,,
4445114986,4/26/2016,2291,,,,,,,,,,,,,,,
4445114986,4/27/2016,2361,,,,,,,,,,,,,,,
4445114986,4/28/2016,2203,,,,,,,,,,,,,,,
4445114986,4/29/2016,2196,,,,,,,,,,,,,,,
4445114986,4/30/2016,2363,,,,,,,,,,,,,,,
4445114986,5/1/2016,2246,,,,,,,,,,,,,,,
4445114986,5/2/2016,2336,,,,,,,,,,,,,,,
4445114986,5/3/2016,2421,,,,,,,,,,,,,,,
4445114986,5/4/2016,2070,,,,,,,,,,,,,,,
4445114986,5/5/2016,2120,,,,,,,,,,,,,,,
4445114986,5/6/2016,2211,,,,,,,,,,,,,,,
4445114986,5/7/2016,2123,,,,,,,,,,,,,,,
4445114986,5/8/2016,2423,,,,,,,,,,,,,,,
4445114986,5/9/2016,2281,,,,,,,,,,,,,,,
4445114986,5/10/2016,2181,,,,,,,,,,,,,,,
4445114986,5/11/2016,2499,,,,,,,,,,,,,,,
4445114986,5/12/2016,1212,,,,,,,,,,,,,,,
4558609924,4/12/2016,1909,,,,,,,,,,,,,,,
4558609924,4/13/2016,1722,,,,,,,,,,,,,,,
4558609924,4/14/2016,1922,,,,,,,,,,,,,,,
4558609924,4/15/2016,2121,,,,,,,,,,,,,,,
4558609924,4/16/2016,1997,,,,,,,,,,,,,,,
4558609924,4/17/2016,2117,,,,,,,,,,,,,,,
4558609924,4/18/2016,2116,,,,,,,,,,,,,,,
4558609924,4/19/2016,1876,,,,,,,,,,,,,,,
4558609924,4/20/2016,1788,,,,,,,,,,,,,,,
4558609924,4/21/2016,2486,,,,,,,,,,,,,,,
4558609924,4/22/2016,2094,,,,,,,,,,,,,,,
4558609924,4/23/2016,2085,,,,,,,,,,,,,,,
4558609924,4/24/2016,2173,,,,,,,,,,,,,,,
4558609924,4/25/2016,2225,,,,,,,,,,,,,,,
4558609924,4/26/2016,2223,,,,,,,,,,,,,,,
4558609924,4/27/2016,2098,,,,,,,,,,,,,,,
4558609924,4/28/2016,2185,,,,,,,,,,,,,,,
4558609924,4/29/2016,1918,,,,,,,,,,,,,,,
4558609924,4/30/2016,2105,,,,,,,,,,,,,,,
4558609924,5/1/2016,1692,,,,,,,,,,,,,,,
4558609924,5/2/2016,2066,,,,,,,,,,,,,,,
4558609924,5/3/2016,1953,,,,,,,,,,,,,,,
4558609924,5/4/2016,1842,,,,,,,,,,,,,,,
4558609924,5/5/2016,2262,,,,,,,,,,,,,,,
4558609924,5/6/2016,1722,,,,,,,,,,,,,,,
4558609924,5/7/2016,1973,,,,,,,,,,,,,,,
4558609924,5/8/2016,2666,,,,,,,,,,,,,,,
4558609924,5/9/2016,2223,,,,,,,,,,,,,,,
4558609924,5/10/2016,1889,,,,,,,,,,,,,,,
4558609924,5/11/2016,2131,,,,,,,,,,,,,,,
4558609924,5/12/2016,1452,,,,,,,,,,,,,,,
4702921684,4/12/2016,2947,,,,,,,,,,,,,,,
4702921684,4/13/2016,2898,,,,,,,,,,,,,,,
4702921684,4/14/2016,2984,,,,,,,,,,,,,,,
4702921684,4/15/2016,2896,,,,,,,,,,,,,,,
4702921684,4/16/2016,3328,,,,,,,,,,,,,,,
4702921684,4/17/2016,3394,,,,,,,,,,,,,,,
4702921684,4/18/2016,3013,,,,,,,,,,,,,,,
4702921684,4/19/2016,2812,,,,,,,,,,,,,,,
4702921684,4/20/2016,3061,,,,,,,,,,,,,,,
4702921684,4/21/2016,2729,,,,,,,,,,,,,,,
4702921684,4/22/2016,2241,,,,,,,,,,,,,,,
4702921684,4/23/2016,3691,,,,,,,,,,,,,,,
4702921684,4/24/2016,3538,,,,,,,,,,,,,,,
4702921684,4/25/2016,3064,,,,,,,,,,,,,,,
4702921684,4/26/2016,2784,,,,,,,,,,,,,,,
4702921684,4/27/2016,2908,,,,,,,,,,,,,,,
4702921684,4/28/2016,3033,,,,,,,,,,,,,,,
4702921684,4/29/2016,3165,,,,,,,,,,,,,,,
4702921684,4/30/2016,3115,,,,,,,,,,,,,,,
4702921684,5/1/2016,2017,,,,,,,,,,,,,,,
4702921684,5/2/2016,2859,,,,,,,,,,,,,,,
4702921684,5/3/2016,3145,,,,,,,,,,,,,,,
4702921684,5/4/2016,3004,,,,,,,,,,,,,,,
4702921684,5/5/2016,3006,,,,,,,,,,,,,,,
4702921684,5/6/2016,2859,,,,,,,,,,,,,,,
4702921684,5/7/2016,3683,,,,,,,,,,,,,,,
4702921684,5/8/2016,3287,,,,,,,,,,,,,,,
4702921684,5/9/2016,2990,,,,,,,,,,,,,,,
4702921684,5/10/2016,3172,,,,,,,,,,,,,,,
4702921684,5/11/2016,3069,,,,,,,,,,,,,,,
4702921684,5/12/2016,1240,,,,,,,,,,,,,,,
5553957443,4/12/2016,2026,,,,,,,,,,,,,,,
5553957443,4/13/2016,1718,,,,,,,,,,,,,,,
5553957443,4/14/2016,2324,,,,,,,,,,,,,,,
5553957443,4/15/2016,2254,,,,,,,,,,,,,,,
5553957443,4/16/2016,1831,,,,,,,,,,,,,,,
5553957443,4/17/2016,1397,,,,,,,,,,,,,,,
5553957443,4/18/2016,1683,,,,,,,,,,,,,,,
5553957443,4/19/2016,2284,,,,,,,,,,,,,,,
5553957443,4/20/2016,1570,,,,,,,,,,,,,,,
5553957443,4/21/2016,2066,,,,,,,,,,,,,,,
5553957443,4/22/2016,2105,,,,,,,,,,,,,,,
5553957443,4/23/2016,1776,,,,,,,,,,,,,,,
5553957443,4/24/2016,1507,,,,,,,,,,,,,,,
5553957443,4/25/2016,2033,,,,,,,,,,,,,,,
5553957443,4/26/2016,2093,,,,,,,,,,,,,,,
5553957443,4/27/2016,1922,,,,,,,,,,,,,,,
5553957443,4/28/2016,1999,,,,,,,,,,,,,,,
5553957443,4/29/2016,2169,,,,,,,,,,,,,,,
5553957443,4/30/2016,1463,,,,,,,,,,,,,,,
5553957443,5/1/2016,1747,,,,,,,,,,,,,,,
5553957443,5/2/2016,1996,,,,,,,,,,,,,,,
5553957443,5/3/2016,2116,,,,,,,,,,,,,,,
5553957443,5/4/2016,1698,,,,,,,,,,,,,,,
5553957443,5/5/2016,2156,,,,,,,,,,,,,,,
5553957443,5/6/2016,1916,,,,,,,,,,,,,,,
5553957443,5/7/2016,1494,,,,,,,,,,,,,,,
5553957443,5/8/2016,1762,,,,,,,,,,,,,,,
5553957443,5/9/2016,2272,,,,,,,,,,,,,,,
5553957443,5/10/2016,2335,,,,,,,,,,,,,,,
5553957443,5/11/2016,1693,,,,,,,,,,,,,,,
5553957443,5/12/2016,741,,,,,,,,,,,,,,,
5577150313,4/12/2016,3405,,,,,,,,,,,,,,,
5577150313,4/13/2016,2551,,,,,,,,,,,,,,,
5577150313,4/14/2016,4022,,,,,,,,,,,,,,,
5577150313,4/15/2016,4005,,,,,,,,,,,,,,,
5577150313,4/16/2016,4274,,,,,,,,,,,,,,,
5577150313,4/17/2016,4552,,,,,,,,,,,,,,,
5577150313,4/18/2016,3625,,,,,,,,,,,,,,,
5577150313,4/19/2016,3501,,,,,,,,,,,,,,,
5577150313,4/20/2016,3192,,,,,,,,,,,,,,,
5577150313,4/21/2016,4018,,,,,,,,,,,,,,,
5577150313,4/22/2016,3329,,,,,,,,,,,,,,,
5577150313,4/23/2016,3152,,,,,,,,,,,,,,,
5577150313,4/24/2016,4392,,,,,,,,,,,,,,,
5577150313,4/25/2016,3374,,,,,,,,,,,,,,,
5577150313,4/26/2016,3088,,,,,,,,,,,,,,,
5577150313,4/27/2016,3294,,,,,,,,,,,,,,,
5577150313,4/28/2016,3580,,,,,,,,,,,,,,,
5577150313,4/29/2016,3544,,,,,,,,,,,,,,,
5577150313,4/30/2016,4501,,,,,,,,,,,,,,,
5577150313,5/1/2016,4546,,,,,,,,,,,,,,,
5577150313,5/2/2016,3014,,,,,,,,,,,,,,,
5577150313,5/3/2016,3795,,,,,,,,,,,,,,,
5577150313,5/4/2016,2755,,,,,,,,,,,,,,,
5577150313,5/5/2016,3004,,,,,,,,,,,,,,,
5577150313,5/6/2016,2643,,,,,,,,,,,,,,,
5577150313,5/7/2016,1819,,,,,,,,,,,,,,,
5577150313,5/8/2016,1819,,,,,,,,,,,,,,,
5577150313,5/9/2016,2489,,,,,,,,,,,,,,,
5577150313,5/10/2016,3841,,,,,,,,,,,,,,,
5577150313,5/11/2016,1665,,,,,,,,,,,,,,,
6117666160,4/12/2016,1496,,,,,,,,,,,,,,,
6117666160,4/13/2016,1496,,,,,,,,,,,,,,,
6117666160,4/14/2016,1496,,,,,,,,,,,,,,,
6117666160,4/15/2016,2865,,,,,,,,,,,,,,,
6117666160,4/16/2016,2828,,,,,,,,,,,,,,,
6117666160,4/17/2016,2225,,,,,,,,,,,,,,,
6117666160,4/18/2016,2018,,,,,,,,,,,,,,,
6117666160,4/19/2016,2606,,,,,,,,,,,,,,,
6117666160,4/20/2016,2536,,,,,,,,,,,,,,,
6117666160,4/21/2016,4900,,,,,,,,,,,,,,,
6117666160,4/22/2016,2409,,,,,,,,,,,,,,,
6117666160,4/23/2016,2651,,,,,,,,,,,,,,,
6117666160,4/24/2016,2305,,,,,,,,,,,,,,,
6117666160,4/25/2016,1497,,,,,,,,,,,,,,,
6117666160,4/26/2016,2450,,,,,,,,,,,,,,,
6117666160,4/27/2016,2576,,,,,,,,,,,,,,,
6117666160,4/28/2016,1879,,,,,,,,,,,,,,,
6117666160,4/29/2016,2560,,,,,,,,,,,,,,,
6117666160,4/30/2016,2275,,,,,,,,,,,,,,,
6117666160,5/1/2016,2361,,,,,,,,,,,,,,,
6117666160,5/2/2016,2044,,,,,,,,,,,,,,,
6117666160,5/3/2016,1496,,,,,,,,,,,,,,,
6117666160,5/4/2016,1902,,,,,,,,,,,,,,,
6117666160,5/5/2016,2636,,,,,,,,,,,,,,,
6117666160,5/6/2016,1838,,,,,,,,,,,,,,,
6117666160,5/7/2016,2469,,,,,,,,,,,,,,,
6117666160,5/8/2016,2250,,,,,,,,,,,,,,,
6117666160,5/9/2016,1248,,,,,,,,,,,,,,,
6290855005,4/12/2016,2560,,,,,,,,,,,,,,,
6290855005,4/13/2016,2905,,,,,,,,,,,,,,,
6290855005,4/14/2016,2952,,,,,,,,,,,,,,,
6290855005,4/15/2016,2896,,,,,,,,,,,,,,,
6290855005,4/16/2016,2783,,,,,,,,,,,,,,,
6290855005,4/17/2016,3171,,,,,,,,,,,,,,,
6290855005,4/18/2016,2766,,,,,,,,,,,,,,,
6290855005,4/19/2016,2839,,,,,,,,,,,,,,,
6290855005,4/20/2016,2701,,,,,,,,,,,,,,,
6290855005,4/21/2016,2060,,,,,,,,,,,,,,,
6290855005,4/22/2016,2796,,,,,,,,,,,,,,,
6290855005,4/23/2016,2664,,,,,,,,,,,,,,,
6290855005,4/24/2016,2703,,,,,,,,,,,,,,,
6290855005,4/25/2016,2771,,,,,,,,,,,,,,,
6290855005,4/26/2016,2060,,,,,,,,,,,,,,,
6290855005,4/27/2016,2743,,,,,,,,,,,,,,,
6290855005,4/28/2016,2687,,,,,,,,,,,,,,,
6290855005,4/29/2016,2060,,,,,,,,,,,,,,,
6290855005,4/30/2016,2843,,,,,,,,,,,,,,,
6290855005,5/1/2016,3327,,,,,,,,,,,,,,,
6290855005,5/2/2016,2725,,,,,,,,,,,,,,,
6290855005,5/3/2016,2671,,,,,,,,,,,,,,,
6290855005,5/4/2016,2718,,,,,,,,,,,,,,,
6290855005,5/5/2016,2682,,,,,,,,,,,,,,,
6290855005,5/6/2016,2806,,,,,,,,,,,,,,,
6290855005,5/7/2016,2613,,,,,,,,,,,,,,,
6290855005,5/8/2016,2712,,,,,,,,,,,,,,,
6290855005,5/9/2016,2175,,,,,,,,,,,,,,,
6290855005,5/10/2016,0,,,,,,,,,,,,,,,
6775888955,4/12/2016,1841,,,,,,,,,,,,,,,
6775888955,4/13/2016,2400,,,,,,,,,,,,,,,
6775888955,4/14/2016,2507,,,,,,,,,,,,,,,
6775888955,4/15/2016,2127,,,,,,,,,,,,,,,
6775888955,4/16/2016,2225,,,,,,,,,,,,,,,
6775888955,4/17/2016,2067,,,,,,,,,,,,,,,
6775888955,4/18/2016,2798,,,,,,,,,,,,,,,
6775888955,4/19/2016,1841,,,,,,,,,,,,,,,
6775888955,4/20/2016,3727,,,,,,,,,,,,,,,
6775888955,4/21/2016,1841,,,,,,,,,,,,,,,
6775888955,4/22/2016,1922,,,,,,,,,,,,,,,
6775888955,4/23/2016,1841,,,,,,,,,,,,,,,
6775888955,4/24/2016,2053,,,,,,,,,,,,,,,
6775888955,4/25/2016,2484,,,,,,,,,,,,,,,
6775888955,4/26/2016,2584,,,,,,,,,,,,,,,
6775888955,4/27/2016,1841,,,,,,,,,,,,,,,
6775888955,4/28/2016,1993,,,,,,,,,,,,,,,
6775888955,4/29/2016,1841,,,,,,,,,,,,,,,
6775888955,4/30/2016,2280,,,,,,,,,,,,,,,
6775888955,5/1/2016,2319,,,,,,,,,,,,,,,
6775888955,5/2/2016,1841,,,,,,,,,,,,,,,
6775888955,5/3/2016,1843,,,,,,,,,,,,,,,
6775888955,5/4/2016,1841,,,,,,,,,,,,,,,
6775888955,5/5/2016,1841,,,,,,,,,,,,,,,
6775888955,5/6/2016,2496,,,,,,,,,,,,,,,
6775888955,5/7/2016,1032,,,,,,,,,,,,,,,
6962181067,4/12/2016,1994,,,,,,,,,,,,,,,
6962181067,4/13/2016,1718,,,,,,,,,,,,,,,
6962181067,4/14/2016,1466,,,,,,,,,,,,,,,
6962181067,4/15/2016,1756,,,,,,,,,,,,,,,
6962181067,4/16/2016,2173,,,,,,,,,,,,,,,
6962181067,4/17/2016,2027,,,,,,,,,,,,,,,
6962181067,4/18/2016,2039,,,,,,,,,,,,,,,
6962181067,4/19/2016,2046,,,,,,,,,,,,,,,
6962181067,4/20/2016,2174,,,,,,,,,,,,,,,
6962181067,4/21/2016,2179,,,,,,,,,,,,,,,
6962181067,4/22/2016,2086,,,,,,,,,,,,,,,
6962181067,4/23/2016,2571,,,,,,,,,,,,,,,
6962181067,4/24/2016,1705,,,,,,,,,,,,,,,
6962181067,4/25/2016,2194,,,,,,,,,,,,,,,
6962181067,4/26/2016,2012,,,,,,,,,,,,,,,
6962181067,4/27/2016,2034,,,,,,,,,,,,,,,
6962181067,4/28/2016,2182,,,,,,,,,,,,,,,
6962181067,4/29/2016,2254,,,,,,,,,,,,,,,
6962181067,4/30/2016,2002,,,,,,,,,,,,,,,
6962181067,5/1/2016,1740,,,,,,,,,,,,,,,
6962181067,5/2/2016,2162,,,,,,,,,,,,,,,
6962181067,5/3/2016,2072,,,,,,,,,,,,,,,
6962181067,5/4/2016,2086,,,,,,,,,,,,,,,
6962181067,5/5/2016,2066,,,,,,,,,,,,,,,
6962181067,5/6/2016,1850,,,,,,,,,,,,,,,
6962181067,5/7/2016,1947,,,,,,,,,,,,,,,
6962181067,5/8/2016,1659,,,,,,,,,,,,,,,
6962181067,5/9/2016,2105,,,,,,,,,,,,,,,
6962181067,5/10/2016,2361,,,,,,,,,,,,,,,
6962181067,5/11/2016,1855,,,,,,,,,,,,,,,
6962181067,5/12/2016,928,,,,,,,,,,,,,,,
7007744171,4/12/2016,2937,,,,,,,,,,,,,,,
7007744171,4/13/2016,2742,,,,,,,,,,,,,,,
7007744171,4/14/2016,2668,,,,,,,,,,,,,,,
7007744171,4/15/2016,2098,,,,,,,,,,,,,,,
7007744171,4/16/2016,2076,,,,,,,,,,,,,,,
7007744171,4/17/2016,2383,,,,,,,,,,,,,,,
7007744171,4/18/2016,2832,,,,,,,,,,,,,,,
7007744171,4/19/2016,2812,,,,,,,,,,,,,,,
7007744171,4/20/2016,3096,,,,,,,,,,,,,,,
7007744171,4/21/2016,2763,,,,,,,,,,,,,,,
7007744171,4/22/2016,2889,,,,,,,,,,,,,,,
7007744171,4/23/2016,2284,,,,,,,,,,,,,,,
7007744171,4/24/2016,2667,,,,,,,,,,,,,,,
7007744171,4/25/2016,3055,,,,,,,,,,,,,,,
7007744171,4/26/2016,2939,,,,,,,,,,,,,,,
7007744171,4/27/2016,2830,,,,,,,,,,,,,,,
7007744171,4/28/2016,2836,,,,,,,,,,,,,,,
7007744171,4/29/2016,3180,,,,,,,,,,,,,,,
7007744171,4/30/2016,2051,,,,,,,,,,,,,,,
7007744171,5/1/2016,2225,,,,,,,,,,,,,,,
7007744171,5/2/2016,2642,,,,,,,,,,,,,,,
7007744171,5/3/2016,2976,,,,,,,,,,,,,,,
7007744171,5/4/2016,1557,,,,,,,,,,,,,,,
7007744171,5/5/2016,2933,,,,,,,,,,,,,,,
7007744171,5/6/2016,2553,,,,,,,,,,,,,,,
7007744171,5/7/2016,120,,,,,,,,,,,,,,,
7086361926,4/12/2016,2772,,,,,,,,,,,,,,,
7086361926,4/13/2016,2516,,,,,,,,,,,,,,,
7086361926,4/14/2016,2734,,,,,,,,,,,,,,,
7086361926,4/15/2016,2395,,,,,,,,,,,,,,,
7086361926,4/16/2016,1635,,,,,,,,,,,,,,,
7086361926,4/17/2016,1629,,,,,,,,,,,,,,,
7086361926,4/18/2016,2743,,,,,,,,,,,,,,,
7086361926,4/19/2016,2944,,,,,,,,,,,,,,,
7086361926,4/20/2016,2997,,,,,,,,,,,,,,,
7086361926,4/21/2016,2463,,,,,,,,,,,,,,,
7086361926,4/22/2016,2846,,,,,,,,,,,,,,,
7086361926,4/23/2016,1965,,,,,,,,,,,,,,,
7086361926,4/24/2016,2049,,,,,,,,,,,,,,,
7086361926,4/25/2016,2752,,,,,,,,,,,,,,,
7086361926,4/26/2016,2781,,,,,,,,,,,,,,,
7086361926,4/27/2016,2693,,,,,,,,,,,,,,,
7086361926,4/28/2016,2862,,,,,,,,,,,,,,,
7086361926,4/29/2016,2616,,,,,,,,,,,,,,,
7086361926,4/30/2016,2995,,,,,,,,,,,,,,,
7086361926,5/1/2016,2730,,,,,,,,,,,,,,,
7086361926,5/2/2016,2754,,,,,,,,,,,,,,,
7086361926,5/3/2016,2754,,,,,,,,,,,,,,,
7086361926,5/4/2016,2655,,,,,,,,,,,,,,,
7086361926,5/5/2016,2386,,,,,,,,,,,,,,,
7086361926,5/6/2016,2924,,,,,,,,,,,,,,,
7086361926,5/7/2016,2739,,,,,,,,,,,,,,,
7086361926,5/8/2016,2534,,,,,,,,,,,,,,,
7086361926,5/9/2016,2960,,,,,,,,,,,,,,,
7086361926,5/10/2016,2800,,,,,,,,,,,,,,,
7086361926,5/11/2016,2735,,,,,,,,,,,,,,,
7086361926,5/12/2016,1199,,,,,,,,,,,,,,,
8053475328,4/12/2016,3186,,,,,,,,,,,,,,,
8053475328,4/13/2016,3140,,,,,,,,,,,,,,,
8053475328,4/14/2016,3411,,,,,,,,,,,,,,,
8053475328,4/15/2016,3410,,,,,,,,,,,,,,,
8053475328,4/16/2016,2867,,,,,,,,,,,,,,,
8053475328,4/17/2016,3213,,,,,,,,,,,,,,,
8053475328,4/18/2016,3133,,,,,,,,,,,,,,,
8053475328,4/19/2016,3114,,,,,,,,,,,,,,,
8053475328,4/20/2016,3043,,,,,,,,,,,,,,,
8053475328,4/21/2016,3103,,,,,,,,,,,,,,,
8053475328,4/22/2016,2655,,,,,,,,,,,,,,,
8053475328,4/23/2016,3554,,,,,,,,,,,,,,,
8053475328,4/24/2016,3577,,,,,,,,,,,,,,,
8053475328,4/25/2016,3403,,,,,,,,,,,,,,,
8053475328,4/26/2016,2846,,,,,,,,,,,,,,,
8053475328,4/27/2016,2852,,,,,,,,,,,,,,,
8053475328,4/28/2016,3062,,,,,,,,,,,,,,,
8053475328,4/29/2016,2794,,,,,,,,,,,,,,,
8053475328,4/30/2016,2408,,,,,,,,,,,,,,,
8053475328,5/1/2016,1886,,,,,,,,,,,,,,,
8053475328,5/2/2016,1988,,,,,,,,,,,,,,,
8053475328,5/3/2016,3023,,,,,,,,,,,,,,,
8053475328,5/4/2016,2918,,,,,,,,,,,,,,,
8053475328,5/5/2016,2950,,,,,,,,,,,,,,,
8053475328,5/6/2016,2859,,,,,,,,,,,,,,,
8053475328,5/7/2016,3331,,,,,,,,,,,,,,,
8053475328,5/8/2016,3589,,,,,,,,,,,,,,,
8053475328,5/9/2016,2765,,,,,,,,,,,,,,,
8053475328,5/10/2016,2926,,,,,,,,,,,,,,,
8053475328,5/11/2016,2809,,,,,,,,,,,,,,,
